City,Co,No2,O3,So2,Pm10,Pm25,Cluster
Naha,3.277274805669867,3.977371695178849,26.177877138413685,1.6815459989112684,16.039657853810265,32.675223648385845,0
Nakhon pathom,0.1,4.2439727065959065,9.588192234245703,1.0473096026490067,32.66981689308919,63.660956881275844,0
Nanchang,6.989868324798829,11.925713240673007,23.626386338597136,4.763332114118508,49.14191660570592,91.99725676664228,1
Nancy,2.542994652406417,7.641431593794076,20.19357894736842,1.0558770989639157,15.24938401971137,39.910557699052966,0
Nanjing,6.880238095238095,15.395805860805861,27.090081261950285,4.743260073260074,53.172161172161175,97.01868131868132,1
Nanning,7.5188848263254116,11.295795246800731,19.177708243418213,4.425191956124315,41.585740402193785,85.74661791590493,2
Nantes,0.4851568477429227,5.700456543794386,23.20228968792402,0.6092059030217849,14.278998985458236,37.601150202976996,0
Naples,4.818333333333333,12.601106911447085,22.29050081654872,1.4686147186147187,27.09715909090909,55.27569562748438,2
Nara-shi,3.350610632183908,5.776063829787234,24.844095744680853,4.046908315565032,14.070744680851064,41.08652482269503,0
Nashik,5.000720338983051,8.339628820960698,16.241988950276244,1.706022052586938,52.15273652948664,102.00981228668942,1
Netanya,34.051685393258424,8.086621621621623,35.37966621253406,1.418269556383339,37.54133001864512,64.15027045300879,3
Newcastle,3.0517680339462516,6.430978481526593,13.849544419134396,2.2669655594049316,18.069326025172554,26.47269035532995,0
Newport,1.8579369053580372,6.4751443001443,23.000740131578947,1.4622243998040176,12.629107981220658,32.16072768192048,0
Nicosia,2.9263883641858706,9.273303249097472,25.60182072829132,1.3398699891657637,31.456372194062272,58.843297101449274,2
Niigata,2.855236675363399,4.7559656037262625,30.36049802938015,1.9613272311212817,11.16786098172698,33.23934073808671,0
Ningbo,5.641472577009767,13.280015026296018,26.652713815789475,4.420300751879699,39.495492111194594,82.03193087903831,2
Nizhniy novgorod,2.6862433862433863,8.33968253968254,12.844973544973543,9.961621621621623,9.433962264150944,31.93867924528302,0
Niš,5.489140625,10.221977528089889,16.40166083916084,6.009208472686733,28.08548959918823,75.3888044579534,2
Novi sad,4.482082043343653,7.694290245836638,22.445874516544908,5.497524129248846,24.668757588021045,61.28114886731392,2
Novosibirsk,3.6678571428571427,19.248392857142857,10.74910071942446,5.220964360587002,21.05548854041013,62.492159227985525,2
Oakland,4.25905693950178,8.395035587188612,18.826920341394025,1.220721769499418,16.129032258064516,32.29953753112771,0
Oaxaca,16.206809770540342,14.688881578947367,17.869818913480888,19.57522349936143,30.582081545064376,51.87640449438202,3
Okayama,3.499529667149059,9.114037911301859,23.88625,5.805402504472272,15.678469241773962,47.783261802575105,0
Oklahoma city,4.702377495462795,8.13428002894356,27.32367299496319,1.9913043478260868,18.796619613670135,35.00805008944544,0
